sample	cnv	accession	n_cnvs	total_size	coverage_percent	span_percent	size_smallest	size_largest	std_regions_size	norm_depth_mean	norm_depth_median	smooth_depth_mean	smooth_depth_median	chrom_depth	chrom_norm_depth	genome_depth	chromosome	length	lineage	chrom_category_aneuploidy	chrom_category_size	strain	source	dataset	vni_subdivision	samples_in_dataset_lineage	samples_in_lineage	samples_in_sublineage	samples_in_lineage_source	total_samples
ERS2541093	deletion	CP003830.1	4	87494	5.6	100	7000	48500	18616.34	0.13	0.01	0.08	0.03	37.27	0.98	37.89	chr11	1561994	VNI	Euploid	Small	04CN-03-087	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541093	duplication	CP003831.1	1	4500	0.58	0.58	4500	4500	NA	6.13	7.45	2.44	2.49	39.85	1.05	37.89	chr12	774062	VNI	Euploid	Absent	04CN-03-087	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541093	deletion	CP003831.1	4	28562	3.69	100	62	11500	5189.95	0.12	0.02	0.1	0.04	39.85	1.05	37.89	chr12	774062	VNI	Euploid	Absent	04CN-03-087	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541093	duplication	CP003832.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	39.08	1.03	37.89	chr13	756744	VNI	Euploid	Absent	04CN-03-087	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541093	deletion	CP003832.1	4	45244	5.98	100	7500	16744	4595.53	0.14	0.07	0.14	0.12	39.08	1.03	37.89	chr13	756744	VNI	Euploid	Small	04CN-03-087	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541093	duplication	CP003833.2	1	1367	0.14	0.14	1367	1367	NA	0.45	0.22	2.38	2.6	37.85	1	37.89	chr14	942867	VNI	Euploid	Absent	04CN-03-087	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541093	deletion	CP003833.2	2	20500	2.17	49.79	500	20000	13788.58	0.21	0.11	0.18	0.19	37.85	1	37.89	chr14	942867	VNI	Euploid	Absent	04CN-03-087	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003820.1	1	11000	0.48	0.48	11000	11000	NA	6.3	6.57	6.12	6.4	29.5	0.98	30.09	chr01	2291499	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003820.1	5	61499	2.68	99.93	7000	23000	6648.23	0.09	0.01	0.06	0.01	29.5	0.98	30.09	chr01	2291499	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003821.1	1	7500	0.46	0.46	7500	7500	NA	40.82	48.04	39.92	47.34	29.44	0.98	30.09	chr02	1621675	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003821.1	2	58175	3.59	48.26	6175	52000	32403.17	0.07	0.01	0.03	0.01	29.44	0.98	30.09	chr02	1621675	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003822.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	30.05	1	30.09	chr03	1575141	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003822.1	4	34641	2.2	100	2641	13500	4526.78	0.06	0	0.06	0	30.05	1	30.09	chr03	1575141	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003823.1	3	7500	0.69	1.2	500	6000	3041.38	1.7	1.64	1.63	1.63	30.64	1.02	30.09	chr04	1084805	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003823.1	3	44305	4.08	100	9805	24500	8428.43	0.24	0.07	0.1	0.07	30.64	1.02	30.09	chr04	1084805	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003824.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	30.58	1.02	30.09	chr05	1814975	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003824.1	4	39975	2.2	100	5475	19000	6129.86	0.12	0.04	0.09	0.06	30.58	1.02	30.09	chr05	1814975	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003825.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	30.31	1.01	30.09	chr06	1422463	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003825.1	4	30463	2.14	100	2500	19000	7816.05	0.24	0.09	0.14	0.11	30.31	1.01	30.09	chr06	1422463	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003826.1	1	4000	0.29	0.29	4000	4000	NA	1.97	1.96	1.72	1.72	30.38	1.01	30.09	chr07	1399503	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003826.1	4	47003	3.36	100	4503	29000	11549.99	0.11	0.04	0.08	0.07	30.38	1.01	30.09	chr07	1399503	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003827.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	30.19	1	30.09	chr08	1398693	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003827.1	5	72693	5.2	100	5000	38000	13474.18	0.11	0.02	0.1	0.04	30.19	1	30.09	chr08	1398693	VNI	Euploid	Small	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003828.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	29.54	0.98	30.09	chr09	1186808	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003828.1	3	49808	4.2	100	10500	25308	7739.48	0.06	0	0.04	0	29.54	0.98	30.09	chr09	1186808	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003829.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	30.45	1.01	30.09	chr10	1059964	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003829.1	4	35464	3.35	100	2500	21000	8293.04	0.16	0.02	0.08	0.05	30.45	1.01	30.09	chr10	1059964	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003830.1	1	4500	0.29	0.29	4500	4500	NA	1.75	1.69	1.63	1.63	29.43	0.98	30.09	chr11	1561994	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003830.1	4	88494	5.67	100	7500	49000	18723.49	0.13	0.01	0.07	0.03	29.43	0.98	30.09	chr11	1561994	VNI	Euploid	Small	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003831.1	3	12000	1.55	78.74	3000	5000	1000	2.22	1.71	1.64	1.64	31.8	1.06	30.09	chr12	774062	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003831.1	4	30562	3.95	100	62	12500	5377.26	0.11	0.01	0.08	0.03	31.8	1.06	30.09	chr12	774062	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003832.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	30.82	1.02	30.09	chr13	756744	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003832.1	5	41244	5.45	100	4744	14000	3447.54	0.1	0.06	0.12	0.09	30.82	1.02	30.09	chr13	756744	VNI	Euploid	Small	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	duplication	CP003833.2	1	1867	0.2	0.2	1867	1867	NA	1.35	0.68	2.37	2.36	29.91	0.99	30.09	chr14	942867	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541250	deletion	CP003833.2	2	20500	2.17	49.79	500	20000	13788.58	0.18	0.09	0.14	0.15	29.91	0.99	30.09	chr14	942867	VNI	Euploid	Absent	04CN-03-092	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003820.1	1	11000	0.48	0.48	11000	11000	NA	7.01	7.32	6.83	7.31	51.69	1	51.66	chr01	2291499	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003820.1	5	69499	3.03	100	7000	24500	8203.44	0.08	0	0.05	0.01	51.69	1	51.66	chr01	2291499	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003821.1	1	7500	0.46	0.46	7500	7500	NA	29.21	34.02	28.5	33.75	49.52	0.96	51.66	chr02	1621675	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003821.1	2	54175	3.34	48.26	2175	52000	35231.6	0.08	0.01	0.04	0.01	49.52	0.96	51.66	chr02	1621675	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003822.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	52.39	1.01	51.66	chr03	1575141	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003822.1	4	36141	2.29	100	2641	14000	4749.8	0.08	0	0.06	0	52.39	1.01	51.66	chr03	1575141	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003823.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	51.55	1	51.66	chr04	1084805	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003823.1	3	44305	4.08	100	9805	24500	8428.43	0.18	0.08	0.09	0.08	51.55	1	51.66	chr04	1084805	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003824.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	51.66	1	51.66	chr05	1814975	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003824.1	4	43475	2.4	100	5475	21000	7010.87	0.11	0.04	0.1	0.05	51.66	1	51.66	chr05	1814975	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003825.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	51.91	1	51.66	chr06	1422463	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003825.1	4	32963	2.32	100	2500	20000	8007.92	0.21	0.08	0.15	0.1	51.91	1	51.66	chr06	1422463	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003826.1	1	4000	0.29	0.29	4000	4000	NA	1.94	1.92	1.73	1.73	51.48	1	51.66	chr07	1399503	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003826.1	4	45503	3.25	100	2503	29500	12249.28	0.11	0.08	0.09	0.09	51.48	1	51.66	chr07	1399503	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003827.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	51.61	1	51.66	chr08	1398693	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003827.1	5	73693	5.27	100	5000	38000	13412.96	0.09	0.02	0.08	0.03	51.61	1	51.66	chr08	1398693	VNI	Euploid	Small	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003828.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	51.48	1	51.66	chr09	1186808	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003828.1	3	50808	4.28	100	11000	25308	7458.57	0.07	0	0.04	0	51.48	1	51.66	chr09	1186808	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003829.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	52.89	1.02	51.66	chr10	1059964	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003829.1	4	34464	3.25	100	1500	21000	8559.7	0.12	0.02	0.06	0.05	52.89	1.02	51.66	chr10	1059964	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003830.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	50.44	0.98	51.66	chr11	1561994	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003830.1	4	88494	5.67	100	7500	49000	18723.49	0.11	0.01	0.07	0.01	50.44	0.98	51.66	chr11	1561994	VNI	Euploid	Small	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003831.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	53.8	1.04	51.66	chr12	774062	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003831.1	4	32562	4.21	100	62	13000	5691.6	0.14	0.02	0.1	0.06	53.8	1.04	51.66	chr12	774062	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003832.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	53.58	1.04	51.66	chr13	756744	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003832.1	4	47244	6.24	100	7500	16744	4513.41	0.12	0.08	0.12	0.12	53.58	1.04	51.66	chr13	756744	VNI	Euploid	Small	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	duplication	CP003833.2	1	867	0.09	0.09	867	867	NA	0.08	0.08	2.19	2.19	51.52	1	51.66	chr14	942867	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541248	deletion	CP003833.2	2	20500	2.17	49.79	500	20000	13788.58	0.15	0.08	0.13	0.15	51.52	1	51.66	chr14	942867	VNI	Euploid	Absent	04CN-03-093	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003820.1	1	11000	0.48	0.48	11000	11000	NA	6.07	6.28	5.89	6.2	36.78	1.02	36.15	chr01	2291499	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003820.1	5	75499	3.29	100	7500	26499	9535.16	0.07	0	0.04	0	36.78	1.02	36.15	chr01	2291499	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003821.1	1	7500	0.46	0.46	7500	7500	NA	44.94	52.78	43.99	50.85	35.46	0.98	36.15	chr02	1621675	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003821.1	3	54675	3.37	100	500	52000	29262	0.07	0.01	0.03	0.01	35.46	0.98	36.15	chr02	1621675	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003822.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	36.88	1.02	36.15	chr03	1575141	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003822.1	4	36641	2.33	100	3141	14000	4526.78	0.08	0	0.07	0	36.88	1.02	36.15	chr03	1575141	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003823.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	35.84	0.99	36.15	chr04	1084805	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003823.1	3	44805	4.13	100	9805	24500	8290.82	0.19	0.06	0.08	0.07	35.84	0.99	36.15	chr04	1084805	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003824.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	36.93	1.02	36.15	chr05	1814975	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003824.1	4	39975	2.2	100	5475	18000	5589.44	0.13	0.04	0.11	0.08	36.93	1.02	36.15	chr05	1814975	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003825.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	36.6	1.01	36.15	chr06	1422463	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003825.1	4	27463	1.93	100	2000	16500	6725.98	0.19	0.05	0.11	0.09	36.6	1.01	36.15	chr06	1422463	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003826.1	1	4000	0.29	0.29	4000	4000	NA	1.88	1.87	1.62	1.62	35.65	0.99	36.15	chr07	1399503	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003826.1	4	45003	3.22	100	2003	28500	11764.28	0.11	0.06	0.09	0.09	35.65	0.99	36.15	chr07	1399503	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003827.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	35.94	0.99	36.15	chr08	1398693	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003827.1	5	75193	5.38	100	5000	38000	13488.09	0.08	0.01	0.07	0.02	35.94	0.99	36.15	chr08	1398693	VNI	Euploid	Small	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003828.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	35.26	0.98	36.15	chr09	1186808	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003828.1	3	50808	4.28	100	11000	25308	7458.57	0.07	0	0.05	0	35.26	0.98	36.15	chr09	1186808	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003829.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	36.55	1.01	36.15	chr10	1059964	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003829.1	4	34464	3.25	100	1500	21000	8559.7	0.12	0.02	0.07	0.08	36.55	1.01	36.15	chr10	1059964	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003830.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	35.54	0.98	36.15	chr11	1561994	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003830.1	4	89494	5.73	100	7500	49000	18540.14	0.12	0.01	0.07	0.03	35.54	0.98	36.15	chr11	1561994	VNI	Euploid	Small	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003831.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	36.14	1	36.15	chr12	774062	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003831.1	4	30562	3.95	100	62	13000	5530.07	0.12	0.01	0.09	0.04	36.14	1	36.15	chr12	774062	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003832.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	36.68	1.01	36.15	chr13	756744	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003832.1	4	47244	6.24	100	7500	16744	4513.41	0.13	0.08	0.13	0.13	36.68	1.01	36.15	chr13	756744	VNI	Euploid	Small	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	duplication	CP003833.2	1	867	0.09	0.09	867	867	NA	0.08	0.08	2	2	35.48	0.98	36.15	chr14	942867	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541104	deletion	CP003833.2	2	20500	2.17	49.79	500	20000	13788.58	0.2	0.13	0.18	0.19	35.48	0.98	36.15	chr14	942867	VNI	Euploid	Absent	04CN-03-095	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003820.1	2	15000	0.65	50.67	4000	11000	4949.75	4.93	5.98	4.69	5.98	47.59	1.12	42.46	chr01	2291499	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003820.1	5	75499	3.29	100	7000	26499	9561.34	0.06	0	0.03	0	47.59	1.12	42.46	chr01	2291499	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003821.1	1	7500	0.46	0.46	7500	7500	NA	37.11	43.94	36.26	42.98	41.38	0.97	42.46	chr02	1621675	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003821.1	3	56675	3.49	83.35	2175	52000	28673.12	0.07	0.01	0.04	0.01	41.38	0.97	42.46	chr02	1621675	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003822.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	43.1	1.02	42.46	chr03	1575141	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003822.1	4	37641	2.39	100	3141	14500	4704.77	0.09	0	0.07	0	43.1	1.02	42.46	chr03	1575141	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003823.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	41	0.97	42.46	chr04	1084805	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003823.1	3	45805	4.22	100	10305	25000	8428.43	0.12	0.05	0.07	0.07	41	0.97	42.46	chr04	1084805	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003824.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	44.22	1.04	42.46	chr05	1814975	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003824.1	4	41975	2.31	100	5475	19500	6291.54	0.1	0.03	0.1	0.05	44.22	1.04	42.46	chr05	1814975	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003825.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	42.57	1	42.46	chr06	1422463	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003825.1	4	31963	2.25	100	3000	19500	7844.57	0.21	0.05	0.13	0.08	42.57	1	42.46	chr06	1422463	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003826.1	1	4000	0.29	0.29	4000	4000	NA	2.02	2.04	1.73	1.73	41.7	0.98	42.46	chr07	1399503	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003826.1	4	46003	3.29	100	2503	29500	12185.32	0.1	0.05	0.08	0.06	41.7	0.98	42.46	chr07	1399503	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003827.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	41.78	0.98	42.46	chr08	1398693	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003827.1	5	89693	6.41	100	5000	38000	15196.99	0.06	0	0.06	0	41.78	0.98	42.46	chr08	1398693	VNI	Euploid	Small	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003828.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	40.78	0.96	42.46	chr09	1186808	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003828.1	3	51308	4.32	100	11000	25308	7382.11	0.06	0	0.04	0	40.78	0.96	42.46	chr09	1186808	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003829.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	42.27	1	42.46	chr10	1059964	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003829.1	4	34464	3.25	100	1500	21000	8559.7	0.09	0.02	0.06	0.04	42.27	1	42.46	chr10	1059964	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003830.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	40.97	0.96	42.46	chr11	1561994	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003830.1	4	88494	5.67	100	7000	49000	18763.5	0.1	0.01	0.06	0.02	40.97	0.96	42.46	chr11	1561994	VNI	Euploid	Small	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003831.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	41.39	0.97	42.46	chr12	774062	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	deletion	CP003831.1	4	32062	4.14	100	62	13500	5845.54	0.14	0.02	0.1	0.05	41.39	0.97	42.46	chr12	774062	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
ERS2541177	duplication	CP003832.1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	41.94	0.99	42.46	chr13	756744	VNI	Euploid	Absent	04CN-03-098	Clinical	Ashton	VNIa	637	818	683	790	1016
